image_path,source,source_group,group,is_malignant,is_melanoma,pooled,loso_atlas,loso_stanford
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000445.png,ddi,stanford,ddi_image_000445,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000602.png,ddi,stanford,ddi_image_000602,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000224.png,ddi,stanford,ddi_image_000224,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000569.png,ddi,stanford,ddi_image_000569,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000062.png,ddi,stanford,ddi_image_000062,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000647.png,ddi,stanford,ddi_image_000647,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000603.png,ddi,stanford,ddi_image_000603,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000561.png,ddi,stanford,ddi_image_000561,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000568.png,ddi,stanford,ddi_image_000568,False,False,val,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000485.png,ddi,stanford,ddi_image_000485,True,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000483.png,ddi,stanford,ddi_image_000483,True,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000567.png,ddi,stanford,ddi_image_000567,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000587.png,ddi,stanford,ddi_image_000587,True,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000532.png,ddi,stanford,ddi_image_000532,True,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000585.png,ddi,stanford,ddi_image_000585,True,False,test,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000596.png,ddi,stanford,ddi_image_000596,True,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000581.png,ddi,stanford,ddi_image_000581,True,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000655.png,ddi,stanford,ddi_image_000655,True,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000564.png,ddi,stanford,ddi_image_000564,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000521.png,ddi,stanford,ddi_image_000521,True,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000592.png,ddi,stanford,ddi_image_000592,True,False,test,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000574.png,ddi,stanford,ddi_image_000574,True,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000546.png,ddi,stanford,ddi_image_000546,True,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000520.png,ddi,stanford,ddi_image_000520,True,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000559.png,ddi,stanford,ddi_image_000559,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000500.png,ddi,stanford,ddi_image_000500,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000575.png,ddi,stanford,ddi_image_000575,True,False,test,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000494.png,ddi,stanford,ddi_image_000494,True,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000477.png,ddi,stanford,ddi_image_000477,True,False,test,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000562.png,ddi,stanford,ddi_image_000562,True,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000591.png,ddi,stanford,ddi_image_000591,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000600.png,ddi,stanford,ddi_image_000600,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000550.png,ddi,stanford,ddi_image_000550,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000518.png,ddi,stanford,ddi_image_000518,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000622.png,ddi,stanford,ddi_image_000622,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000540.png,ddi,stanford,ddi_image_000540,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000486.png,ddi,stanford,ddi_image_000486,False,False,test,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000506.png,ddi,stanford,ddi_image_000506,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000597.png,ddi,stanford,ddi_image_000597,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000117.png,ddi,stanford,ddi_image_000117,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000606.png,ddi,stanford,ddi_image_000606,False,False,test,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000640.png,ddi,stanford,ddi_image_000640,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000394.png,ddi,stanford,ddi_image_000394,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000188.png,ddi,stanford,ddi_image_000188,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000249.png,ddi,stanford,ddi_image_000249,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000067.png,ddi,stanford,ddi_image_000067,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000090.png,ddi,stanford,ddi_image_000090,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000212.png,ddi,stanford,ddi_image_000212,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000077.png,ddi,stanford,ddi_image_000077,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000146.png,ddi,stanford,ddi_image_000146,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000141.png,ddi,stanford,ddi_image_000141,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000061.png,ddi,stanford,ddi_image_000061,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000133.png,ddi,stanford,ddi_image_000133,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000060.png,ddi,stanford,ddi_image_000060,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000147.png,ddi,stanford,ddi_image_000147,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000134.png,ddi,stanford,ddi_image_000134,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000202.png,ddi,stanford,ddi_image_000202,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000127.png,ddi,stanford,ddi_image_000127,False,False,test,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000140.png,ddi,stanford,ddi_image_000140,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000176.png,ddi,stanford,ddi_image_000176,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000135.png,ddi,stanford,ddi_image_000135,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000164.png,ddi,stanford,ddi_image_000164,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000208.png,ddi,stanford,ddi_image_000208,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000215.png,ddi,stanford,ddi_image_000215,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000173.png,ddi,stanford,ddi_image_000173,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000130.png,ddi,stanford,ddi_image_000130,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000097.png,ddi,stanford,ddi_image_000097,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000151.png,ddi,stanford,ddi_image_000151,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000058.png,ddi,stanford,ddi_image_000058,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000181.png,ddi,stanford,ddi_image_000181,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000220.png,ddi,stanford,ddi_image_000220,False,False,val,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000225.png,ddi,stanford,ddi_image_000225,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000190.png,ddi,stanford,ddi_image_000190,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000112.png,ddi,stanford,ddi_image_000112,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000175.png,ddi,stanford,ddi_image_000175,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000179.png,ddi,stanford,ddi_image_000179,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000139.png,ddi,stanford,ddi_image_000139,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000138.png,ddi,stanford,ddi_image_000138,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000137.png,ddi,stanford,ddi_image_000137,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000185.png,ddi,stanford,ddi_image_000185,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000132.png,ddi,stanford,ddi_image_000132,False,False,val,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000186.png,ddi,stanford,ddi_image_000186,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000136.png,ddi,stanford,ddi_image_000136,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000217.png,ddi,stanford,ddi_image_000217,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000199.png,ddi,stanford,ddi_image_000199,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000232.png,ddi,stanford,ddi_image_000232,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000218.png,ddi,stanford,ddi_image_000218,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000211.png,ddi,stanford,ddi_image_000211,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000221.png,ddi,stanford,ddi_image_000221,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000156.png,ddi,stanford,ddi_image_000156,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000239.png,ddi,stanford,ddi_image_000239,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000103.png,ddi,stanford,ddi_image_000103,False,False,test,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000083.png,ddi,stanford,ddi_image_000083,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000210.png,ddi,stanford,ddi_image_000210,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000235.png,ddi,stanford,ddi_image_000235,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000150.png,ddi,stanford,ddi_image_000150,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000144.png,ddi,stanford,ddi_image_000144,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000124.png,ddi,stanford,ddi_image_000124,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000229.png,ddi,stanford,ddi_image_000229,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000248.png,ddi,stanford,ddi_image_000248,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000075.png,ddi,stanford,ddi_image_000075,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000078.png,ddi,stanford,ddi_image_000078,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000054.png,ddi,stanford,ddi_image_000054,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000167.png,ddi,stanford,ddi_image_000167,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000102.png,ddi,stanford,ddi_image_000102,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000149.png,ddi,stanford,ddi_image_000149,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000106.png,ddi,stanford,ddi_image_000106,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000055.png,ddi,stanford,ddi_image_000055,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000107.png,ddi,stanford,ddi_image_000107,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000240.png,ddi,stanford,ddi_image_000240,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000125.png,ddi,stanford,ddi_image_000125,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000126.png,ddi,stanford,ddi_image_000126,True,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000148.png,ddi,stanford,ddi_image_000148,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000234.png,ddi,stanford,ddi_image_000234,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000056.png,ddi,stanford,ddi_image_000056,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000118.png,ddi,stanford,ddi_image_000118,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000152.png,ddi,stanford,ddi_image_000152,False,False,val,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000080.png,ddi,stanford,ddi_image_000080,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000207.png,ddi,stanford,ddi_image_000207,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000206.png,ddi,stanford,ddi_image_000206,False,False,test,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000109.png,ddi,stanford,ddi_image_000109,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000195.png,ddi,stanford,ddi_image_000195,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000120.png,ddi,stanford,ddi_image_000120,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000116.png,ddi,stanford,ddi_image_000116,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000197.png,ddi,stanford,ddi_image_000197,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000145.png,ddi,stanford,ddi_image_000145,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000183.png,ddi,stanford,ddi_image_000183,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000121.png,ddi,stanford,ddi_image_000121,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000088.png,ddi,stanford,ddi_image_000088,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000238.png,ddi,stanford,ddi_image_000238,False,False,test,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000227.png,ddi,stanford,ddi_image_000227,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000191.png,ddi,stanford,ddi_image_000191,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000079.png,ddi,stanford,ddi_image_000079,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000159.png,ddi,stanford,ddi_image_000159,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000101.png,ddi,stanford,ddi_image_000101,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000155.png,ddi,stanford,ddi_image_000155,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000205.png,ddi,stanford,ddi_image_000205,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000092.png,ddi,stanford,ddi_image_000092,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000182.png,ddi,stanford,ddi_image_000182,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000162.png,ddi,stanford,ddi_image_000162,True,True,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000007.png,ddi,stanford,ddi_image_000007,True,True,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000013.png,ddi,stanford,ddi_image_000013,True,True,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000009.png,ddi,stanford,ddi_image_000009,True,True,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000008.png,ddi,stanford,ddi_image_000008,True,True,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000002.png,ddi,stanford,ddi_image_000002,True,True,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000001.png,ddi,stanford,ddi_image_000001,True,True,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000165.png,ddi,stanford,ddi_image_000165,True,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000154.png,ddi,stanford,ddi_image_000154,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000219.png,ddi,stanford,ddi_image_000219,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000242.png,ddi,stanford,ddi_image_000242,False,False,val,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000245.png,ddi,stanford,ddi_image_000245,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000228.png,ddi,stanford,ddi_image_000228,False,False,val,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000034.png,ddi,stanford,ddi_image_000034,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000026.png,ddi,stanford,ddi_image_000026,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000033.png,ddi,stanford,ddi_image_000033,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000068.png,ddi,stanford,ddi_image_000068,True,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000027.png,ddi,stanford,ddi_image_000027,True,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000032.png,ddi,stanford,ddi_image_000032,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000085.png,ddi,stanford,ddi_image_000085,True,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000028.png,ddi,stanford,ddi_image_000028,True,False,val,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000019.png,ddi,stanford,ddi_image_000019,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000021.png,ddi,stanford,ddi_image_000021,True,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000035.png,ddi,stanford,ddi_image_000035,True,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000024.png,ddi,stanford,ddi_image_000024,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000066.png,ddi,stanford,ddi_image_000066,True,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000029.png,ddi,stanford,ddi_image_000029,True,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000086.png,ddi,stanford,ddi_image_000086,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000022.png,ddi,stanford,ddi_image_000022,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000017.png,ddi,stanford,ddi_image_000017,True,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000030.png,ddi,stanford,ddi_image_000030,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000065.png,ddi,stanford,ddi_image_000065,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000069.png,ddi,stanford,ddi_image_000069,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000018.png,ddi,stanford,ddi_image_000018,True,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000023.png,ddi,stanford,ddi_image_000023,True,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000003.png,ddi,stanford,ddi_image_000003,True,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000020.png,ddi,stanford,ddi_image_000020,True,False,val,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000031.png,ddi,stanford,ddi_image_000031,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000016.png,ddi,stanford,ddi_image_000016,True,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000214.png,ddi,stanford,ddi_image_000214,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000093.png,ddi,stanford,ddi_image_000093,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000246.png,ddi,stanford,ddi_image_000246,False,False,val,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000213.png,ddi,stanford,ddi_image_000213,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000250.png,ddi,stanford,ddi_image_000250,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000163.png,ddi,stanford,ddi_image_000163,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000236.png,ddi,stanford,ddi_image_000236,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000095.png,ddi,stanford,ddi_image_000095,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000198.png,ddi,stanford,ddi_image_000198,False,False,test,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000108.png,ddi,stanford,ddi_image_000108,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000119.png,ddi,stanford,ddi_image_000119,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000087.png,ddi,stanford,ddi_image_000087,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000200.png,ddi,stanford,ddi_image_000200,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000170.png,ddi,stanford,ddi_image_000170,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000096.png,ddi,stanford,ddi_image_000096,False,False,test,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000230.png,ddi,stanford,ddi_image_000230,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000128.png,ddi,stanford,ddi_image_000128,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000171.png,ddi,stanford,ddi_image_000171,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000168.png,ddi,stanford,ddi_image_000168,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000104.png,ddi,stanford,ddi_image_000104,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000192.png,ddi,stanford,ddi_image_000192,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000153.png,ddi,stanford,ddi_image_000153,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000172.png,ddi,stanford,ddi_image_000172,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000174.png,ddi,stanford,ddi_image_000174,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000160.png,ddi,stanford,ddi_image_000160,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000201.png,ddi,stanford,ddi_image_000201,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000091.png,ddi,stanford,ddi_image_000091,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000203.png,ddi,stanford,ddi_image_000203,False,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000111.png,ddi,stanford,ddi_image_000111,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000105.png,ddi,stanford,ddi_image_000105,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000129.png,ddi,stanford,ddi_image_000129,False,False,test,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000247.png,ddi,stanford,ddi_image_000247,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000226.png,ddi,stanford,ddi_image_000226,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000180.png,ddi,stanford,ddi_image_000180,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000237.png,ddi,stanford,ddi_image_000237,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000178.png,ddi,stanford,ddi_image_000178,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000114.png,ddi,stanford,ddi_image_000114,False,False,train,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000142.png,ddi,stanford,ddi_image_000142,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000053.png,ddi,stanford,ddi_image_000053,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000187.png,ddi,stanford,ddi_image_000187,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000161.png,ddi,stanford,ddi_image_000161,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000169.png,ddi,stanford,ddi_image_000169,True,False,val,val,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000011.png,ddi,stanford,ddi_image_000011,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000015.png,ddi,stanford,ddi_image_000015,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000006.png,ddi,stanford,ddi_image_000006,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000014.png,ddi,stanford,ddi_image_000014,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000158.png,ddi,stanford,ddi_image_000158,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000004.png,ddi,stanford,ddi_image_000004,True,False,val,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000166.png,ddi,stanford,ddi_image_000166,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000012.png,ddi,stanford,ddi_image_000012,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000025.png,ddi,stanford,ddi_image_000025,True,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000094.png,ddi,stanford,ddi_image_000094,False,False,train,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000084.png,ddi,stanford,ddi_image_000084,False,False,test,train,test
/home/abhinav-pathak/dermasense/data/raw/ddi/images/000113.png,ddi,stanford,ddi_image_000113,False,False,test,train,test
