width,height,aspect_ratio,mask_area_fraction,mask_degenerate,mask_touches_border,crop_blur,crop_contrast,source
741,584,1.268835616438356,0.8210067749023438,False,True,1.0,0.6806358265848461,DDI
926,1222,0.7577741407528642,0.7139701843261719,False,True,1.0,0.8244406845575876,DDI
939,981,0.9571865443425076,0.8266143798828125,False,True,1.0,0.8001240021103864,DDI
1160,916,1.2663755458515285,0.525482177734375,False,True,1.0,1.0,DDI
1257,811,1.5499383477188655,0.5370063781738281,False,True,1.0,0.8601621278478413,DDI
999,1397,0.7151037938439513,0.4255867004394531,False,False,1.0,0.9945987177124312,DDI
991,1405,0.7053380782918149,0.7750396728515625,False,True,1.0,1.0,DDI
940,944,0.9957627118644068,0.14754867553710938,False,False,1.0,0.9045233760064769,DDI
781,519,1.5048169556840076,0.6773147583007812,False,True,1.0,0.9539653131354581,DDI
554,400,1.385,0.5941390991210938,False,False,1.0,0.8876678250474784,DDI
634,748,0.8475935828877005,0.3997802734375,False,False,1.0,0.8858762784727231,DDI
1005,1381,0.7277335264301231,0.416046142578125,False,False,1.0,0.9021091750058048,DDI
872,973,0.8961973278520041,0.5190811157226562,False,False,0.8878418395122885,0.7628410140278807,DDI
1007,1383,0.7281272595806219,0.19061660766601562,False,False,1.0,0.9091087903676605,DDI
1375,1049,1.3107721639656815,0.09287643432617188,False,False,1.0,0.6757438621382639,DDI
840,900,0.9333333333333333,0.6136093139648438,False,True,1.0,0.890260458721068,DDI
974,968,1.006198347107438,0.10648727416992188,False,False,1.0,0.911217086675797,DDI
1027,1383,0.7425885755603759,0.1018829345703125,False,False,0.724960334810575,0.541355629641653,DDI
1015,1389,0.7307415406767459,0.3353385925292969,False,False,0.8899658186921977,1.0,DDI
804,920,0.8739130434782608,0.7275047302246094,False,True,1.0,0.8119669269760438,DDI
1003,1127,0.8899733806566105,0.08078384399414062,False,False,1.0,0.8764667815740762,DDI
1019,1353,0.7531411677753141,0.3780784606933594,False,False,1.0,1.0,DDI
1013,1387,0.7303532804614276,0.053882598876953125,False,False,0.9789851595461392,0.4229743610309474,DDI
985,864,1.1400462962962963,0.752471923828125,False,True,1.0,0.8417473608950324,DDI
1039,1401,0.7416131334760885,0.13871383666992188,False,False,1.0,0.9022087001568787,DDI
1005,1377,0.7298474945533769,0.13785171508789062,False,False,1.0,0.9620502664422642,DDI
948,1167,0.8123393316195373,0.3010101318359375,False,False,0.44770101596500267,0.7622486283705454,DDI
1905,1397,1.3636363636363635,0.27504730224609375,False,False,1.0,0.9386547635837406,DDI
993,1385,0.7169675090252707,0.4710884094238281,False,True,1.0,1.0,DDI
756,1008,0.75,0.0,True,False,0.6343663642797654,0.7301018907986347,DDI
989,1365,0.7245421245421245,0.8828010559082031,False,False,1.0,0.6054571354581485,DDI
879,1158,0.7590673575129534,0.3829498291015625,False,True,0.7174393491496569,1.0,DDI
1017,1381,0.7364228819695873,0.058917999267578125,False,False,1.0,0.7591373349856071,DDI
1019,1389,0.7336213102951764,0.0512542724609375,False,False,1.0,1.0,DDI
993,1397,0.7108088761632069,0.21581649780273438,False,False,0.875179610058769,0.5695801921768836,DDI
1031,1379,0.747643219724438,0.33318328857421875,False,False,1.0,1.0,DDI
984,916,1.074235807860262,0.1346588134765625,False,False,0.4951687474392844,0.8916514557606192,DDI
1031,1365,0.7553113553113553,0.0187225341796875,False,False,1.0,0.6244516155176497,DDI
1007,1379,0.7302393038433648,0.1641845703125,False,False,0.6252092764644932,0.6225502107915538,DDI
1019,1379,0.7389412617839014,0.2527580261230469,False,False,0.2805162820123242,0.4174001583974244,DDI
1007,1369,0.7355734112490869,0.4266090393066406,False,True,1.0,1.0,DDI
898,623,1.4414125200642054,0.7060432434082031,False,True,1.0,0.7359722324564727,DDI
997,1369,0.7282688093498905,0.05908203125,False,False,1.0,0.6067934091694315,DDI
1031,1373,0.7509104151493081,0.4872093200683594,False,False,1.0,0.9022395378576425,DDI
997,1365,0.7304029304029304,0.35002899169921875,False,False,0.9256750910862028,0.6644775636378863,DDI
1023,1347,0.7594654788418709,0.23160171508789062,False,False,1.0,0.6453281638248266,DDI
820,873,0.9392898052691867,0.4953765869140625,False,True,1.0,0.9893895024084118,DDI
881,753,1.1699867197875167,0.17900848388671875,False,False,1.0,0.6281006284044519,DDI
799,582,1.372852233676976,0.17519378662109375,False,False,0.39922507325986684,0.2716207639235622,DDI
935,713,1.311360448807854,0.2658843994140625,False,True,1.0,1.0,DDI
1015,1371,0.7403355215171408,0.010944366455078125,False,False,0.5852367514048551,0.49574454641981464,DDI
1017,1385,0.7342960288808664,0.02738189697265625,False,False,1.0,1.0,DDI
939,728,1.289835164835165,0.0177459716796875,False,False,0.4865250031990343,0.3491192796418141,DDI
1040,1400,0.7428571428571429,0.0065765380859375,False,False,1.0,0.6037125833716571,DDI
1028,1384,0.7427745664739884,0.3030853271484375,False,False,0.3114676204988642,0.6574811384867036,DDI
1028,1378,0.7460087082728593,0.6110763549804688,False,True,1.0,0.5798950612104945,DDI
744,797,0.9335006273525721,0.4224090576171875,False,False,1.0,1.0,DDI
975,1092,0.8928571428571429,0.24845504760742188,False,False,0.4921860026255262,0.8768030494479656,DDI
465,387,1.2015503875968991,0.14159393310546875,False,False,1.0,0.695586459338608,DDI
1026,1388,0.739193083573487,0.7183074951171875,False,True,0.30194329283021837,1.0,DDI
621,445,1.395505617977528,0.4311637878417969,False,False,1.0,1.0,DDI
974,691,1.4095513748191026,0.15663909912109375,False,False,1.0,1.0,DDI
677,882,0.7675736961451247,0.09477615356445312,False,False,1.0,0.8183640750981928,DDI
688,583,1.1801029159519725,0.7936782836914062,False,True,1.0,0.8754620993553899,DDI
1040,1396,0.7449856733524355,0.439849853515625,False,False,1.0,1.0,DDI
473,717,0.6596931659693166,0.5172653198242188,False,False,1.0,0.835826567449721,DDI
1914,1424,1.3441011235955056,0.6748008728027344,False,False,1.0,0.9386891176556107,DDI
1030,1390,0.7410071942446043,0.4216461181640625,False,True,1.0,0.7464899924899752,DDI
988,1028,0.9610894941634242,0.18946075439453125,False,False,0.30867414424694717,0.8424871633998727,DDI
978,1109,0.8818755635707844,0.37693023681640625,False,True,1.0,0.8168042525237276,DDI
750,1096,0.6843065693430657,0.0522003173828125,False,False,1.0,0.6701196340543982,DDI
566,500,1.132,0.576507568359375,False,False,0.7512907588776236,0.6658930037610236,DDI
1418,1418,1.0,0.15022659301757812,False,False,1.0,0.8526987287654388,DDI
974,981,0.9928644240570846,0.25274658203125,False,False,1.0,0.5860268884645947,DDI
1030,1386,0.7431457431457431,0.5105781555175781,False,False,1.0,1.0,DDI
508,737,0.689280868385346,0.5764389038085938,False,True,1.0,0.8594120138053019,DDI
2448,3264,0.75,0.22803878784179688,False,False,0.46223805637158,0.9503733536524137,DDI-2
2448,3264,0.75,0.5377883911132812,False,False,0.03411338562223453,0.8097391192648531,DDI-2
2448,3264,0.75,0.0,True,False,0.07171159504850128,0.456561229093562,DDI-2
2448,1664,1.4711538461538463,0.046665191650390625,False,False,0.2468760530115292,1.0,DDI-2
2448,2449,0.9995916700694161,0.186737060546875,False,False,0.07800072289290848,1.0,DDI-2
3024,4032,0.75,0.042789459228515625,False,False,0.2947982401008416,0.8202108129844846,DDI-2
3024,4032,0.75,0.208831787109375,False,False,0.30908398895707007,1.0,DDI-2
2448,3264,0.75,0.10416793823242188,False,False,0.24547164726997012,1.0,DDI-2
3024,4032,0.75,0.3527488708496094,False,False,0.486654719389549,1.0,DDI-2
3024,4032,0.75,0.20393753051757812,False,False,0.4631260530823016,1.0,DDI-2
2496,4017,0.6213592233009708,0.13654327392578125,False,False,0.566493624028035,0.9295446265412022,DDI-2
1682,2516,0.6685214626391097,0.36145782470703125,False,True,0.4958585651119006,1.0,DDI-2
2448,3264,0.75,0.10914230346679688,False,False,0.38607391462774293,1.0,DDI-2
3024,4032,0.75,0.3457374572753906,False,False,0.116843563294534,0.8091218090088496,DDI-2
3024,4032,0.75,0.20824050903320312,False,False,0.9928527328645333,1.0,DDI-2
2448,3264,0.75,0.6795005798339844,False,True,0.03832225359712659,1.0,DDI-2
2448,3264,0.75,0.7515029907226562,False,True,0.04208793517470435,1.0,DDI-2
2448,3264,0.75,0.3765716552734375,False,False,0.06944029689927174,0.6481975555522431,DDI-2
4000,3000,1.3333333333333333,0.3806114196777344,False,True,0.11029292330964888,0.48166477041355643,DDI-2
4000,3000,1.3333333333333333,0.23196029663085938,False,False,0.7315165678397529,0.9335842905895201,DDI-2
2448,3264,0.75,0.21998214721679688,False,False,0.09243189091498999,1.0,DDI-2
2448,3264,0.75,0.6206398010253906,False,True,0.3359760478126801,1.0,DDI-2
3264,2448,1.3333333333333333,0.3748779296875,False,False,1.0,1.0,DDI-2
1719,1285,1.3377431906614785,0.4282684326171875,False,True,0.4561150140533073,0.8223494707820389,DDI-2
2448,3264,0.75,0.410064697265625,False,True,0.06227423045231302,0.9687189714014517,DDI-2
2448,3264,0.75,0.6851997375488281,False,True,0.2465909745961832,0.7884536947915916,DDI-2
2448,3264,0.75,0.5417289733886719,False,False,0.2033254724999035,1.0,DDI-2
2448,3264,0.75,0.3896942138671875,False,False,0.05412837884295251,1.0,DDI-2
2448,3264,0.75,0.3111991882324219,False,False,0.9521125020003008,1.0,DDI-2
2305,1300,1.773076923076923,0.5129547119140625,False,False,0.878745065879908,0.695955304933666,DDI-2
1384,1650,0.8387878787878787,0.10205841064453125,False,False,0.38813593285219455,0.8046866225480379,DDI-2
3024,4032,0.75,0.8016510009765625,False,True,0.11488240978344591,0.8044236031829588,DDI-2
2448,3264,0.75,0.07730484008789062,False,False,0.3576279566451683,0.9464034822221346,DDI-2
3024,4032,0.75,0.14625930786132812,False,False,0.570482063627974,1.0,DDI-2
3264,2448,1.3333333333333333,0.085968017578125,False,False,1.0,0.8229047403831755,DDI-2
2448,3264,0.75,0.0,True,False,0.12663912316660628,0.6702920596655806,DDI-2
3024,4032,0.75,0.3787994384765625,False,False,0.5969533347924216,1.0,DDI-2
3264,2448,1.3333333333333333,0.23314666748046875,False,True,0.22215829323128006,0.88886008471805,DDI-2
2448,3264,0.75,0.4406242370605469,False,True,0.2971621778179296,1.0,DDI-2
2990,2631,1.1364500190041809,0.5017890930175781,False,False,0.19653910274014674,1.0,DDI-2
3024,4032,0.75,0.06401443481445312,False,False,0.5632324285424258,1.0,DDI-2
2448,3264,0.75,0.0592193603515625,False,False,0.4079980556284799,0.8772431230733033,DDI-2
2448,3264,0.75,0.051586151123046875,False,False,0.4009225655759409,1.0,DDI-2
2448,3264,0.75,0.26085662841796875,False,True,1.0,0.8475401269904321,DDI-2
2448,3264,0.75,0.02877044677734375,False,False,0.13163575280848186,0.5075229891753821,DDI-2
1941,1584,1.2253787878787878,0.3030891418457031,False,False,1.0,1.0,DDI-2
2447,2245,1.089977728285078,0.2612495422363281,False,False,0.2999960878469994,1.0,DDI-2
3024,4032,0.75,0.23106002807617188,False,False,0.03490230437498679,0.5745431253281811,DDI-2
2723,2770,0.9830324909747292,0.5327720642089844,False,False,0.23358621208458585,1.0,DDI-2
3024,4032,0.75,0.4948883056640625,False,False,0.13546693990663733,1.0,DDI-2
3024,4032,0.75,0.4163551330566406,False,False,0.4411391326328774,1.0,DDI-2
1801,1079,1.6691380908248379,0.24900436401367188,False,False,0.1305594763573767,0.5135039521030312,DDI-2
3024,4032,0.75,0.3588829040527344,False,False,0.41203592981773896,1.0,DDI-2
1299,1330,0.9766917293233083,0.3218574523925781,False,False,0.2648850010591756,1.0,DDI-2
2448,3264,0.75,0.4221649169921875,False,False,0.35217834135346415,1.0,DDI-2
4000,3000,1.3333333333333333,0.010349273681640625,False,False,0.2033346158147716,0.9626708726950456,DDI-2
975,2096,0.4651717557251908,0.10202407836914062,False,False,0.6826028036614464,0.46945049380720144,DDI-2
3024,4032,0.75,0.6154251098632812,False,True,0.4020557678081865,1.0,DDI-2
2448,3264,0.75,0.00023651123046875,False,False,0.25126778404564687,0.5718657128002599,DDI-2
3264,2448,1.3333333333333333,0.08184051513671875,False,False,1.0,0.9594943895197812,DDI-2
2448,3264,0.75,0.40314483642578125,False,False,0.09950632217330517,1.0,DDI-2
2448,3264,0.75,0.15453338623046875,False,False,0.8374045939862816,1.0,DDI-2
2448,3264,0.75,0.25748443603515625,False,True,0.7394219507746146,1.0,DDI-2
3024,4032,0.75,0.09414291381835938,False,False,0.09304875882933658,1.0,DDI-2
2448,3264,0.75,0.043743133544921875,False,False,1.0,0.8468802416261728,DDI-2
2434,2004,1.2145708582834331,0.6219825744628906,False,True,0.16898647701963274,1.0,DDI-2
2069,2519,0.8213576816196904,0.7232093811035156,False,False,0.19191148685777532,0.9560170387331886,DDI-2
4000,3000,1.3333333333333333,0.2997169494628906,False,True,0.18359874901104103,0.9214766078060845,DDI-2
2448,3264,0.75,0.18193435668945312,False,False,1.0,0.9291513113149459,DDI-2
1927,919,2.0968443960826986,0.22311782836914062,False,True,1.0,0.9603545745483317,DDI-2
3024,4032,0.75,0.17284774780273438,False,False,0.2453825078911904,1.0,DDI-2
4000,3000,1.3333333333333333,0.18393707275390625,False,False,0.11451073828844334,1.0,DDI-2
2448,3264,0.75,0.1717529296875,False,False,0.16211381397034952,0.7591989423750017,DDI-2
3461,2983,1.1602413677505867,0.013336181640625,False,False,0.15554476325312183,0.6659607560790396,DDI-2
4000,3000,1.3333333333333333,0.20139694213867188,False,False,0.24907934832733084,0.9476962437954496,DDI-2
4000,3000,1.3333333333333333,0.19298171997070312,False,False,0.22470468582148825,0.8419454121252052,DDI-2
2448,3264,0.75,0.245269775390625,False,False,0.12637881837683174,1.0,DDI-2
3024,4032,0.75,0.04099273681640625,False,True,0.5617693929970178,1.0,DDI-2
4000,3000,1.3333333333333333,0.3203887939453125,False,False,0.2711756683329323,0.911869399582724,DDI-2
2448,3264,0.75,0.3740081787109375,False,False,0.1712053945092149,0.793451221471494,DDI-2
2448,3264,0.75,0.25202178955078125,False,False,0.1823764359961361,1.0,DDI-2
2448,3264,0.75,0.0,True,False,0.30631528288285376,0.5619236801512316,DDI-2
2448,3264,0.75,0.5386466979980469,False,True,0.4364484425047219,0.9374427236389902,DDI-2
2448,3264,0.75,0.2148895263671875,False,False,0.42273203465341525,1.0,DDI-2
3024,4032,0.75,0.038524627685546875,False,False,0.29139570340403137,0.9577964942162821,DDI-2
1982,2768,0.7160404624277457,0.3968849182128906,False,False,0.3354127868274449,0.8679004049672269,DDI-2
2448,3264,0.75,0.3286476135253906,False,False,0.4475903761211939,0.8923522207875614,DDI-2
2439,1986,1.2280966767371602,0.5351905822753906,False,False,0.06604856565058333,0.8122046024066607,DDI-2
3264,2448,1.3333333333333333,0.4462089538574219,False,True,0.22203268173460589,1.0,DDI-2
2448,3264,0.75,0.415008544921875,False,False,0.8711049911094407,1.0,DDI-2
2448,3264,0.75,0.4182090759277344,False,False,0.30759350817283426,1.0,DDI-2
2448,3264,0.75,0.3557701110839844,False,False,0.2202504733006281,1.0,DDI-2
2199,1349,1.6300963676797628,0.4270477294921875,False,True,0.19131273679642138,0.9577463352615835,DDI-2
2431,2521,0.9642998809996033,0.2792930603027344,False,True,1.0,1.0,DDI-2
2448,3264,0.75,0.4707145690917969,False,True,0.15739864919374152,1.0,DDI-2
3024,4032,0.75,0.42934417724609375,False,True,0.3567230008624031,1.0,DDI-2
2448,3264,0.75,0.4018516540527344,False,True,0.4032524648986912,1.0,DDI-2
3024,4032,0.75,0.6133499145507812,False,False,1.0,1.0,DDI-2
1992,2662,0.7483095416979715,0.6270904541015625,False,True,0.13042263529541442,1.0,DDI-2
2448,3264,0.75,0.23446273803710938,False,False,0.5535827977882354,0.9994970112233256,DDI-2
2448,3264,0.75,0.53924560546875,False,False,0.121880103685125,1.0,DDI-2
2448,3264,0.75,0.70697021484375,False,True,0.33851646350088865,0.8110282618339052,DDI-2
2448,3264,0.75,0.25247955322265625,False,False,1.0,0.8511408920897038,DDI-2
2448,3264,0.75,0.45218658447265625,False,False,0.32921849468543185,1.0,DDI-2
3045,2990,1.0183946488294315,0.35791778564453125,False,True,0.11727780250488135,0.4312578103326267,DDI-2
2448,3264,0.75,0.2731208801269531,False,False,0.28283762302199866,0.5739582626319619,DDI-2
2448,3264,0.75,0.2754096984863281,False,False,0.4505037982258721,0.8518474472331733,DDI-2
3024,4032,0.75,0.37071990966796875,False,True,0.7658293366554364,1.0,DDI-2
1556,2252,0.6909413854351687,0.5268173217773438,False,True,0.18250164662454424,1.0,DDI-2
2859,3224,0.8867866004962779,0.12810897827148438,False,False,0.195696522919269,0.97026129766255,DDI-2
2448,3264,0.75,0.2752265930175781,False,False,0.1651423092833442,0.7684128848773836,DDI-2
4000,3000,1.3333333333333333,0.287261962890625,False,False,0.17325963833295305,0.7455228751709716,DDI-2
1784,2405,0.7417879417879418,0.0171051025390625,False,False,0.07697891138844343,0.6043855397585376,DDI-2
2448,3264,0.75,0.3080024719238281,False,True,1.0,1.0,DDI-2
294,243,1.2098765432098766,0.5056076049804688,False,True,1.0,1.0,DDI-2
3024,4032,0.75,0.39435577392578125,False,False,0.28636645427812196,1.0,DDI-2
2448,3264,0.75,0.7416305541992188,False,True,0.16845605614146403,1.0,DDI-2
4000,3000,1.3333333333333333,0.5244483947753906,False,True,0.38789620916584155,0.9689478869974606,DDI-2
3264,2448,1.3333333333333333,0.19781112670898438,False,False,0.24507013402959948,1.0,DDI-2
2411,1575,1.5307936507936508,0.001163482666015625,False,False,0.26278588215345927,0.4225060622822628,DDI-2
1384,2132,0.649155722326454,0.3113822937011719,False,True,0.3385277484371543,0.7331899972047202,DDI-2
2448,3264,0.75,0.4518775939941406,False,True,0.11869708940101217,1.0,DDI-2
4032,3024,1.3333333333333333,0.00981903076171875,False,False,0.5730032861250117,0.8706481897406949,DDI-2
2448,3264,0.75,0.24503707885742188,False,False,0.31001581171041404,1.0,DDI-2
2448,2449,0.9995916700694161,0.0,True,False,0.7336928204584804,0.7285827660128635,DDI-2
2448,3264,0.75,0.48856353759765625,False,True,0.23770692279935776,0.6590633964673301,DDI-2
2421,2244,1.0788770053475936,0.24937820434570312,False,False,0.6428332678959311,1.0,DDI-2
3024,4032,0.75,0.06901931762695312,False,False,0.5398404526831097,1.0,DDI-2
3024,4032,0.75,0.19980621337890625,False,False,0.5238711895356426,1.0,DDI-2
2448,3264,0.75,0.13155364990234375,False,False,0.4241272362124661,0.808221092434796,DDI-2
2448,3264,0.75,0.0723724365234375,False,False,0.5247943912210854,0.8762200315887095,DDI-2
3024,4032,0.75,0.34033966064453125,False,False,0.19057758967815938,0.6372143837556817,DDI-2
3024,4032,0.75,0.3300590515136719,False,False,0.1672550949440812,0.9208181918658355,DDI-2
3024,4032,0.75,0.33141326904296875,False,False,0.16627814946350164,0.933899192385258,DDI-2
3024,4032,0.75,0.23117446899414062,False,False,0.14219288678699465,1.0,DDI-2
2448,3264,0.75,0.5217361450195312,False,True,1.0,0.8881833962227549,DDI-2
2448,3264,0.75,0.2594146728515625,False,False,0.17044927506442328,0.6463742791790541,DDI-2
2439,1036,2.3542471042471043,0.2976799011230469,False,True,0.37269881048786924,0.947707994361778,DDI-2
2448,3264,0.75,0.5316390991210938,False,True,0.37365521583570294,1.0,DDI-2
2448,3264,0.75,0.015918731689453125,False,False,0.17786017922788463,0.659118557470254,DDI-2
923,2873,0.3212669683257919,0.4221305847167969,False,False,0.43933941327686277,1.0,DDI-2
2448,3264,0.75,0.206787109375,False,False,1.0,0.9533128865336407,DDI-2
2448,3264,0.75,0.5522308349609375,False,False,0.45974069215353447,1.0,DDI-2
2417,1441,1.6773074253990286,0.4654388427734375,False,False,0.27046334212759787,0.5497770012952499,DDI-2
2448,3264,0.75,0.0030517578125,False,False,0.25592697720425783,1.0,DDI-2
2429,2028,1.1977317554240632,0.5158348083496094,False,True,0.08154588459861684,1.0,DDI-2
2448,3264,0.75,0.4655303955078125,False,False,0.2948555430048586,0.8909807739545484,DDI-2
3024,4032,0.75,0.24658966064453125,False,False,0.19843292105549465,1.0,DDI-2
1949,1298,1.5015408320493067,0.6672897338867188,False,True,0.6513703548558438,0.9584514923761545,DDI-2
2448,3264,0.75,0.022796630859375,False,False,0.9958731678715798,0.780284092090462,DDI-2
2448,3264,0.75,0.0611114501953125,False,False,0.757562124174314,1.0,DDI-2
3024,4032,0.75,0.1491241455078125,False,False,0.7128138278298816,0.9493347175059631,DDI-2
2448,3264,0.75,5.7220458984375e-05,False,False,0.24609711283684285,0.8326272312879102,DDI-2
2448,3264,0.75,0.3144721984863281,False,False,0.0943449482443759,1.0,DDI-2
2448,3264,0.75,0.284088134765625,False,False,0.24272986822762588,0.7833567143007437,DDI-2
2448,3264,0.75,0.11478805541992188,False,False,1.0,0.9045670559669006,DDI-2
540,522,1.0344827586206897,0.2931976318359375,False,False,0.1917652188752367,0.6779687397951937,DDI-2
2448,1778,1.376827896512936,0.0021820068359375,False,False,0.7508887836553432,0.7015514490622234,DDI-2
3024,4032,0.75,0.5727043151855469,False,False,0.2272430731029714,1.0,DDI-2
1891,1591,1.1885606536769326,0.39170074462890625,False,False,1.0,1.0,DDI-2
2448,3264,0.75,0.002857208251953125,False,False,0.9021181423165912,0.8463384857314225,DDI-2
2419,2820,0.8578014184397164,0.5576972961425781,False,True,0.07416650792377415,0.7627136757988338,DDI-2
1088,2015,0.5399503722084368,0.5673828125,False,False,0.310074528316721,0.6595631422613266,DDI-2
3024,4032,0.75,0.5359573364257812,False,False,0.15798853795649928,1.0,DDI-2
2498,4021,0.621238497886098,0.5167579650878906,False,False,0.2763041141690598,1.0,DDI-2
3024,4032,0.75,0.19709396362304688,False,False,0.2897599716472742,1.0,DDI-2
2448,3264,0.75,0.5379600524902344,False,False,1.0,1.0,DDI-2
2448,3264,0.75,0.15496444702148438,False,False,0.052704464709555504,1.0,DDI-2
2448,3264,0.75,0.4343605041503906,False,True,0.1586436369056438,0.8937121188060426,DDI-2
3024,4032,0.75,0.33927154541015625,False,False,0.3437975486556412,1.0,DDI-2
3024,4032,0.75,0.548919677734375,False,False,1.0,1.0,DDI-2
2448,3264,0.75,0.062225341796875,False,False,0.3493143311986134,0.5865061805364263,DDI-2
2435,2984,0.8160187667560321,0.4896087646484375,False,False,0.2774021006616044,0.9910997665125187,DDI-2
2448,3264,0.75,0.50555419921875,False,True,0.22969011692383157,0.9176781899410854,DDI-2
3264,2448,1.3333333333333333,0.09972381591796875,False,False,0.23546924184779766,1.0,DDI-2
2448,3264,0.75,0.2783851623535156,False,True,0.24824472488897745,1.0,DDI-2
3264,2448,1.3333333333333333,0.2817535400390625,False,False,0.43810619083784597,1.0,DDI-2
2448,3264,0.75,0.08629989624023438,False,False,0.20783629382343008,0.6504335227433808,DDI-2
1558,1035,1.5053140096618358,0.25885772705078125,False,False,0.3304069878631517,0.5654237659961949,DDI-2
2448,3264,0.75,0.3873710632324219,False,False,0.2957690326383919,1.0,DDI-2
2002,1649,1.2140691328077622,0.6346931457519531,False,True,0.2071307482020422,0.7175710614751296,DDI-2
2448,3264,0.75,0.16509246826171875,False,False,0.24995831305196792,1.0,DDI-2
2448,3264,0.75,0.3442039489746094,False,True,0.6515748849128594,1.0,DDI-2
2448,1396,1.7535816618911175,0.26287078857421875,False,False,0.4354453173394952,0.9321016752129219,DDI-2
2448,3264,0.75,0.5268630981445312,False,False,0.24348886995700628,1.0,DDI-2
2448,3264,0.75,0.15881729125976562,False,False,0.2574938537486936,0.8122362508995341,DDI-2
3024,4032,0.75,0.22803115844726562,False,False,0.29026671130221837,0.8802157248304111,DDI-2
1046,1991,0.5253641386238072,0.18294525146484375,False,False,0.5003664002267919,1.0,DDI-2
2448,2588,0.9459041731066461,0.2762870788574219,False,False,1.0,1.0,DDI-2
2448,3264,0.75,0.07049179077148438,False,False,0.41968696931335425,0.9370724312771315,DDI-2
2448,3264,0.75,0.28685760498046875,False,False,0.5092660387162803,1.0,DDI-2
377,363,1.0385674931129476,0.6849937438964844,False,False,1.0,0.8050761955899173,DDI-2
2448,3264,0.75,0.3302803039550781,False,False,0.21547579354399338,0.8655232660678643,DDI-2
2448,3264,0.75,0.16936874389648438,False,False,0.6661582859668743,1.0,DDI-2
2448,3264,0.75,0.5504684448242188,False,False,0.07879360544084907,1.0,DDI-2
2448,2358,1.0381679389312977,0.001434326171875,False,False,0.23940404811761085,1.0,DDI-2
2448,3264,0.75,0.38848114013671875,False,False,0.337580715519382,0.48700770957211964,DDI-2
2448,3264,0.75,0.0492401123046875,False,False,1.0,1.0,DDI-2
2448,3264,0.75,0.46500396728515625,False,False,1.0,1.0,DDI-2
3024,3360,0.9,0.16694259643554688,False,False,0.32660877159946655,1.0,DDI-2
2448,3264,0.75,0.2115478515625,False,False,0.08718801434611403,1.0,DDI-2
4032,3024,1.3333333333333333,0.0884857177734375,False,False,1.0,1.0,DDI-2
540,422,1.2796208530805686,0.21173095703125,False,False,1.0,0.7337893673171559,DDI-2
194,163,1.1901840490797546,0.6260719299316406,False,True,1.0,1.0,DDI-2
3024,4032,0.75,0.23609161376953125,False,False,0.09898103708723878,0.6819531326599332,DDI-2
2434,2357,1.0326686465846415,0.08201980590820312,False,False,0.3331546871806871,0.9128864577312907,DDI-2
2448,3264,0.75,0.091156005859375,False,False,1.0,0.5675489001090328,DDI-2
3024,4032,0.75,0.4061393737792969,False,False,1.0,1.0,DDI-2
2448,3264,0.75,0.22818756103515625,False,False,0.4897282708013803,0.8971162114798672,DDI-2
2441,2403,1.015813566375364,0.046916961669921875,False,False,0.9938218690060135,0.7213339000141358,DDI-2
2448,3264,0.75,0.3810272216796875,False,False,0.9827554443510573,1.0,DDI-2
2448,3264,0.75,0.392425537109375,False,True,0.7147493677289802,0.7774449653299339,DDI-2
2538,4022,0.6310293386374938,0.3308906555175781,False,True,1.0,1.0,DDI-2
3024,4032,0.75,0.08094406127929688,False,False,1.0,1.0,DDI-2
2448,3264,0.75,0.177581787109375,False,False,0.21827544284718864,0.8695462945860908,DDI-2
3024,4032,0.75,0.1003875732421875,False,False,1.0,1.0,DDI-2
3024,4032,0.75,0.3860282897949219,False,False,0.1907093434286674,1.0,DDI-2
3024,4032,0.75,0.001251220703125,False,False,0.32984850773822155,0.7373660246055638,DDI-2
2448,3264,0.75,0.433441162109375,False,True,0.05798321882797506,0.7448968523410423,DDI-2
2448,3264,0.75,0.4379768371582031,False,True,1.0,1.0,DDI-2
1973,3019,0.6535276581649553,0.7772102355957031,False,True,0.1350030694018959,0.9288890239292359,DDI-2
2448,3264,0.75,0.2528190612792969,False,True,1.0,0.89978896371428,DDI-2
1002,1727,0.5801968731905037,0.2594947814941406,False,False,0.30314513370248336,1.0,DDI-2
3024,4032,0.75,0.2689704895019531,False,True,1.0,1.0,DDI-2
3024,4032,0.75,0.27083587646484375,False,False,1.0,1.0,DDI-2
2448,3264,0.75,0.16756820678710938,False,False,0.5524072858893188,1.0,DDI-2
2448,3264,0.75,0.20610427856445312,False,False,0.297524761175424,0.6636047309067892,DDI-2
2439,1485,1.6424242424242423,0.5709877014160156,False,True,0.09041953207813566,0.9115728182032302,DDI-2
3252,1541,2.110317975340688,0.0,True,False,1.0,0.603325057431834,DDI-2
2134,1057,2.018921475875118,0.15289306640625,False,False,0.3559509891792707,0.7834907942204019,DDI-2
3024,4032,0.75,0.0137481689453125,False,False,1.0,0.9201915406890648,DDI-2
2448,3264,0.75,0.287628173828125,False,True,0.5433543472540824,1.0,DDI-2
2448,3264,0.75,0.4391899108886719,False,False,1.0,1.0,DDI-2
504,251,2.00796812749004,0.7929191589355469,False,True,1.0,0.9176576520836817,DDI-2
2448,3264,0.75,0.5137100219726562,False,True,0.3782708410144771,0.8249934741151569,DDI-2
2448,3264,0.75,0.11822509765625,False,False,0.1492844922614672,1.0,DDI-2
