image_id,image_path,mask_path,height,width,area_pixels,area_fraction,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,bbox_width,bbox_height,bbox_area_fraction,bbox_aspect_ratio,touches_border,touches_left,touches_right,touches_top,touches_bottom,component_count,largest_component_fraction
ISIC_0010092,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010092.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010092_segmentation.png,768,1024,110542,0.1405614217122396,321,193,691,606,371,414,0.19530487060546875,0.8961352657004831,False,False,False,False,False,1,1.0
ISIC_0010093,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010093.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010093_segmentation.png,768,1024,499885,0.6356366475423177,0,106,1019,699,1020,594,0.770416259765625,1.7171717171717171,True,True,False,False,False,1,1.0
ISIC_0010094,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010094.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010094_segmentation.png,768,1024,159201,0.20243453979492188,202,135,766,546,565,412,0.2959950764973958,1.3713592233009708,False,False,False,False,False,1,1.0
ISIC_0010100,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010100.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010100_segmentation.png,768,1024,250007,0.3179003397623698,210,198,908,744,699,547,0.4861869812011719,1.2778793418647167,False,False,False,False,False,1,1.0
ISIC_0010102,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010102.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010102_segmentation.png,768,1024,223986,0.28481292724609375,239,111,764,688,526,578,0.3865915934244792,0.9100346020761245,False,False,False,False,False,1,1.0
ISIC_0010104,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010104.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010104_segmentation.png,768,1024,41474,0.052736918131510414,359,239,668,473,310,235,0.09263356526692708,1.3191489361702127,False,False,False,False,False,1,1.0
ISIC_0010105,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010105.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010105_segmentation.png,768,1024,113920,0.14485677083333334,305,151,678,550,374,400,0.19022623697916666,0.935,False,False,False,False,False,1,1.0
ISIC_0010168,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010168.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010168_segmentation.png,768,1024,195086,0.2480646769205729,200,164,868,602,669,439,0.3734474182128906,1.5239179954441913,False,False,False,False,False,1,1.0
ISIC_0010169,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010169.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010169_segmentation.png,768,1024,658800,0.83770751953125,42,5,1023,767,982,763,0.9527409871419271,1.2870249017038007,True,False,True,False,True,1,1.0
ISIC_0010171,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010171.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010171_segmentation.png,768,1024,237994,0.30262502034505206,185,84,821,659,637,576,0.466552734375,1.1059027777777777,False,False,False,False,False,1,1.0
ISIC_0010173,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010173.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010173_segmentation.png,768,1024,88630,0.11269887288411458,305,312,686,614,382,303,0.14717864990234375,1.2607260726072607,False,False,False,False,False,1,1.0
ISIC_0010174,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010174.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010174_segmentation.png,768,1024,215202,0.27364349365234375,292,77,827,647,536,571,0.3891703287760417,0.9387040280210157,False,False,False,False,False,1,1.0
ISIC_0010175,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010175.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010175_segmentation.png,768,1024,525060,0.6676483154296875,45,7,1021,746,977,740,0.9193166097005209,1.3202702702702702,False,False,False,False,False,1,1.0
ISIC_0010176,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010176.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010176_segmentation.png,768,1024,63480,0.080718994140625,430,133,670,556,241,424,0.12993367513020834,0.5683962264150944,False,False,False,False,False,1,1.0
ISIC_0010177,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010177.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010177_segmentation.png,768,1024,33680,0.042826334635416664,430,252,638,490,209,239,0.06351598103841145,0.8744769874476988,False,False,False,False,False,1,1.0
ISIC_0010178,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010178.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010178_segmentation.png,768,1024,93349,0.1186993916829427,336,183,672,579,337,397,0.17012151082356772,0.8488664987405542,False,False,False,False,False,1,1.0
ISIC_0010180,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010180.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010180_segmentation.png,768,1024,116619,0.14828872680664062,287,179,720,554,434,376,0.20749918619791666,1.1542553191489362,False,False,False,False,False,1,1.0
ISIC_0010182,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010182.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010182_segmentation.png,768,1024,33357,0.042415618896484375,419,183,553,537,135,355,0.060939788818359375,0.38028169014084506,False,False,False,False,False,1,1.0
ISIC_0010183,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010183.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010183_segmentation.png,768,1024,41100,0.0522613525390625,423,247,683,484,261,238,0.07898712158203125,1.096638655462185,False,False,False,False,False,1,1.0
ISIC_0010184,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010184.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010184_segmentation.png,768,1024,73976,0.09406534830729167,142,310,736,611,595,302,0.2284876505533854,1.9701986754966887,False,False,False,False,False,1,1.0
ISIC_0010185,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010185.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010185_segmentation.png,768,1024,67587,0.08594131469726562,265,291,689,531,425,241,0.13024012247721353,1.7634854771784232,False,False,False,False,False,1,1.0
ISIC_0010186,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010186.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010186_segmentation.png,768,1024,271674,0.34545135498046875,234,103,795,757,562,655,0.46807607014973956,0.8580152671755725,False,False,False,False,False,1,1.0
ISIC_0010187,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010187.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010187_segmentation.png,768,1024,297583,0.37839635213216144,77,137,880,719,804,583,0.5960235595703125,1.379073756432247,False,False,False,False,False,1,1.0
ISIC_0010189,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010189.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010189_segmentation.png,768,1024,772212,0.9819183349609375,1,1,1023,767,1023,767,0.9977226257324219,1.333767926988266,True,False,True,False,True,1,1.0
ISIC_0010190,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010190.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010190_segmentation.png,768,1024,666341,0.847296396891276,2,7,1021,764,1020,758,0.983123779296875,1.345646437994723,False,False,False,False,False,1,1.0
ISIC_0010191,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010191.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010191_segmentation.png,768,1024,302353,0.3844617207845052,124,140,983,720,860,581,0.6353505452473959,1.4802065404475042,False,False,False,False,False,1,1.0
ISIC_0010192,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010192.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010192_segmentation.png,768,1024,149156,0.18966166178385416,285,148,666,679,382,532,0.2584126790364583,0.7180451127819549,False,False,False,False,False,1,1.0
ISIC_0010194,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010194.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010194_segmentation.png,768,1024,175459,0.22310765584309897,41,258,480,767,440,510,0.28533935546875,0.8627450980392157,True,False,False,False,True,1,1.0
ISIC_0010201,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010201.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010201_segmentation.png,768,1024,401761,0.5108655293782552,52,89,895,758,844,670,0.7190450032552084,1.2597014925373133,False,False,False,False,False,1,1.0
ISIC_0010202,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010202.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010202_segmentation.png,768,1024,545945,0.6942049662272135,0,0,838,765,839,766,0.8172022501627604,1.0953002610966058,True,True,False,True,False,1,1.0
ISIC_0010204,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010204.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010204_segmentation.png,768,1024,771685,0.9812482198079427,0,1,1023,767,1024,767,0.9986979166666666,1.3350717079530638,True,True,True,False,True,1,1.0
ISIC_0010205,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010205.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010205_segmentation.png,768,1024,71965,0.0915082295735677,373,224,684,540,312,317,0.125762939453125,0.9842271293375394,False,False,False,False,False,1,1.0
ISIC_0010206,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010206.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010206_segmentation.png,768,1024,72593,0.09230677286783855,338,221,692,514,355,294,0.13271331787109375,1.2074829931972788,False,False,False,False,False,1,1.0
ISIC_0010207,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010207.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010207_segmentation.png,768,1024,42098,0.053530375162760414,415,193,649,494,235,302,0.09024302164713542,0.7781456953642384,False,False,False,False,False,1,1.0
ISIC_0010212,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010212.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010212_segmentation.png,768,1024,263973,0.3356590270996094,229,62,828,729,600,668,0.5096435546875,0.8982035928143712,False,False,False,False,False,1,1.0
ISIC_0010213,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010213.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010213_segmentation.png,768,1024,201680,0.2564493815104167,268,298,816,767,549,470,0.32810211181640625,1.1680851063829787,True,False,False,False,True,1,1.0
ISIC_0010215,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010215.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010215_segmentation.png,768,1024,167697,0.21323776245117188,171,159,674,605,504,447,0.286468505859375,1.1275167785234899,False,False,False,False,False,1,1.0
ISIC_0010216,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010216.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010216_segmentation.png,768,1024,91243,0.11602147420247395,309,277,680,605,372,329,0.1556243896484375,1.1306990881458967,False,False,False,False,False,1,1.0
ISIC_0010219,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010219.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010219_segmentation.png,768,1024,157931,0.20081965128580728,248,166,741,573,494,408,0.25628662109375,1.2107843137254901,False,False,False,False,False,1,1.0
ISIC_0010220,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010220.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010220_segmentation.png,768,1024,59350,0.07546742757161458,340,312,684,571,345,260,0.1140594482421875,1.3269230769230769,False,False,False,False,False,1,1.0
ISIC_0010222,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010222.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010222_segmentation.png,768,1024,663022,0.8430760701497396,0,1,1021,767,1022,767,0.9967473347981771,1.332464146023468,True,True,False,False,True,1,1.0
ISIC_0010225,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010225.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010225_segmentation.png,768,1024,104078,0.1323420206705729,323,211,745,594,423,384,0.20654296875,1.1015625,False,False,False,False,False,1,1.0
ISIC_0010226,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010226.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010226_segmentation.png,768,1024,118783,0.15104039510091147,446,116,795,560,350,445,0.1980463663736979,0.7865168539325843,False,False,False,False,False,1,1.0
ISIC_0010227,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010227.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010227_segmentation.png,768,1024,80011,0.10173924763997395,336,187,656,579,321,393,0.16041183471679688,0.816793893129771,False,False,False,False,False,1,1.0
ISIC_0010228,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010228.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010228_segmentation.png,768,1024,685555,0.871728261311849,0,4,998,767,999,764,0.9705047607421875,1.307591623036649,True,True,False,False,True,1,1.0
ISIC_0010229,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010229.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010229_segmentation.png,768,1024,148720,0.18910725911458334,359,91,709,709,351,619,0.2762718200683594,0.567043618739903,False,False,False,False,False,1,1.0
ISIC_0010231,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010231.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010231_segmentation.png,768,1024,411526,0.5232823689778646,36,5,921,765,886,761,0.8573481241861979,1.164257555847569,False,False,False,False,False,1,1.0
ISIC_0010232,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010232.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010232_segmentation.png,768,1024,568380,0.7227325439453125,4,90,992,749,989,660,0.8300018310546875,1.4984848484848485,False,False,False,False,False,1,1.0
ISIC_0010233,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010233.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010233_segmentation.png,768,1024,263282,0.33478037516276044,167,88,870,583,704,496,0.4440104166666667,1.4193548387096775,False,False,False,False,False,1,1.0
ISIC_0010234,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010234.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010234_segmentation.png,768,1024,56312,0.07160441080729167,351,225,583,541,233,317,0.0939191182454427,0.7350157728706624,False,False,False,False,False,1,1.0
ISIC_0010235,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010235.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010235_segmentation.png,768,1024,665925,0.8467674255371094,1,1,1007,767,1007,767,0.9821179707845052,1.3129074315514992,True,False,False,False,True,1,1.0
ISIC_0010236,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010236.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010236_segmentation.png,768,1024,47845,0.06083806355794271,323,243,605,535,283,293,0.1054369608561198,0.9658703071672355,False,False,False,False,False,1,1.0
ISIC_0010237,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010237.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010237_segmentation.png,768,1024,43351,0.05512364705403646,300,293,593,484,294,192,0.07177734375,1.53125,False,False,False,False,False,1,1.0
ISIC_0010238,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010238.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010238_segmentation.png,768,1024,278113,0.3536389668782552,40,3,669,538,630,536,0.42938232421875,1.1753731343283582,False,False,False,False,False,1,1.0
ISIC_0010239,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010239.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010239_segmentation.png,768,1024,581480,0.7393900553385416,41,2,933,767,893,766,0.8697992960611979,1.1657963446475197,True,False,False,False,True,1,1.0
ISIC_0010240,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010240.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010240_segmentation.png,768,1024,146257,0.18597539265950522,200,81,709,611,510,531,0.34435272216796875,0.96045197740113,False,False,False,False,False,1,1.0
ISIC_0010241,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010241.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010241_segmentation.png,768,1024,166543,0.21177037556966147,265,122,782,598,518,477,0.31418609619140625,1.0859538784067087,False,False,False,False,False,1,1.0
ISIC_0010244,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010244.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010244_segmentation.png,768,1024,31127,0.03958002726236979,349,347,606,504,258,158,0.0518341064453125,1.6329113924050633,False,False,False,False,False,1,1.0
ISIC_0010247,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010247.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010247_segmentation.png,768,1024,201317,0.25598780314127606,232,73,773,700,542,628,0.4328104654947917,0.8630573248407644,False,False,False,False,False,1,1.0
ISIC_0010248,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010248.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010248_segmentation.png,768,1024,267524,0.3401743570963542,257,115,786,756,530,642,0.4326629638671875,0.8255451713395638,False,False,False,False,False,1,1.0
ISIC_0010249,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010249.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010249_segmentation.png,768,1024,476441,0.6058260599772135,81,43,1000,734,920,692,0.8095296223958334,1.329479768786127,False,False,False,False,False,1,1.0
ISIC_0010251,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010251.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010251_segmentation.png,768,1024,27724,0.035252888997395836,523,325,687,545,165,221,0.046367645263671875,0.746606334841629,False,False,False,False,False,1,1.0
ISIC_0010252,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010252.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010252_segmentation.png,768,1024,655226,0.8331629435221354,2,5,1002,766,1001,762,0.9699020385742188,1.3136482939632546,False,False,False,False,False,1,1.0
ISIC_0010255,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010255.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010255_segmentation.png,768,1024,25436,0.032343546549479164,425,277,601,465,177,189,0.042537689208984375,0.9365079365079365,False,False,False,False,False,1,1.0
ISIC_0010256,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010256.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010256_segmentation.png,768,1024,25417,0.03231938680013021,434,306,617,498,184,193,0.045155843098958336,0.9533678756476683,False,False,False,False,False,1,1.0
ISIC_0010257,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010257.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010257_segmentation.png,768,1024,557984,0.7095133463541666,123,1,932,767,810,767,0.7899856567382812,1.0560625814863103,True,False,False,False,True,1,1.0
ISIC_0010262,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010262.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010262_segmentation.png,768,1024,85172,0.10830179850260417,344,183,701,569,358,387,0.17617034912109375,0.9250645994832042,False,False,False,False,False,1,1.0
ISIC_0010263,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010263.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010263_segmentation.png,768,1024,27799,0.03534825642903646,327,310,511,537,185,228,0.0536346435546875,0.8114035087719298,False,False,False,False,False,1,1.0
ISIC_0010264,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010264.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010264_segmentation.png,768,1024,438947,0.5581499735514323,1,36,927,664,927,629,0.7414283752441406,1.4737678855325913,False,False,False,False,False,1,1.0
ISIC_0010265,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010265.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010265_segmentation.png,768,1024,112635,0.14322280883789062,240,174,772,542,533,369,0.2500877380371094,1.4444444444444444,False,False,False,False,False,1,1.0
ISIC_0010267,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010267.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010267_segmentation.png,768,1024,420590,0.5348078409830729,81,4,849,766,769,763,0.746087392171224,1.0078636959370904,False,False,False,False,False,1,1.0
ISIC_0010317,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010317.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010317_segmentation.png,768,1024,49631,0.0631090799967448,409,304,689,554,281,251,0.08968480428059895,1.1195219123505975,False,False,False,False,False,1,1.0
ISIC_0010318,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010318.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010318_segmentation.png,768,1024,100096,0.12727864583333334,292,133,724,523,433,391,0.21527989705403647,1.1074168797953965,False,False,False,False,False,1,1.0
ISIC_0010319,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010319.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010319_segmentation.png,768,1024,388126,0.49352773030598956,115,3,889,696,775,694,0.6839116414388021,1.11671469740634,False,False,False,False,False,1,1.0
ISIC_0010320,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010320.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010320_segmentation.png,768,1024,533940,0.6789398193359375,23,3,994,721,972,719,0.8886566162109375,1.3518776077885952,False,False,False,False,False,1,1.0
ISIC_0010321,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010321.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010321_segmentation.png,768,1024,279025,0.3547986348470052,119,8,790,634,672,627,0.5357666015625,1.0717703349282297,False,False,False,False,False,1,1.0
ISIC_0010322,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010322.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010322_segmentation.png,768,1024,684596,0.8705088297526041,1,2,1023,767,1023,766,0.9964218139648438,1.335509138381201,True,False,True,False,True,1,1.0
ISIC_0010323,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010323.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010323_segmentation.png,768,1024,715379,0.9096514383951823,7,4,1017,767,1011,764,0.9821624755859375,1.3232984293193717,True,False,False,False,True,1,1.0
ISIC_0010326,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010326.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010326_segmentation.png,768,1024,277855,0.35331090291341144,205,55,817,708,613,654,0.5097732543945312,0.9373088685015291,False,False,False,False,False,1,1.0
ISIC_0010327,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010327.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010327_segmentation.png,768,1024,141841,0.18036015828450522,267,162,678,592,412,431,0.22579447428385416,0.9559164733178654,False,False,False,False,False,1,1.0
ISIC_0010329,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010329.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010329_segmentation.png,768,1024,688969,0.8760693868001302,0,3,1023,767,1024,765,0.99609375,1.3385620915032679,True,True,True,False,True,1,1.0
ISIC_0010330,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010330.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010330_segmentation.png,768,1024,274780,0.3494008382161458,31,133,972,663,942,531,0.6360397338867188,1.7740112994350283,False,False,False,False,False,1,1.0
ISIC_0010332,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0010332.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0010332_segmentation.png,768,1024,293166,0.37277984619140625,215,77,900,697,686,621,0.5416946411132812,1.104669887278583,False,False,False,False,False,1,1.0
